Name,moduleColors,moduleID,GS.inf,GS.temp,GS.time,GS.met_Y
aug_v2a.19770,grey,M26,0.171509697,0.233111382,-0.040459604,-0.115932235
aug_v2a.19771,yellow,M12,-0.165005135,-0.142633792,-0.181374478,-0.263308618
aug_v2a.03347,blue,M11,-0.192423406,-0.338334624,-0.056038005,-0.212500771
aug_v2a.03348,pink,M19,0.29193778,0.517975712,0.225302829,0.328961008
aug_v2a.19772,turquoise,M20,0.376072488,0.353136231,-0.010413786,0.295991789
aug_v2a.19774,turquoise,M20,0.324319367,0.132732311,0.014395086,0.037465493
aug_v2a.19776,yellow,M12,-0.270873483,-0.152322332,-0.258637078,-0.386365836
aug_v2a.03352,grey,M26,-0.046300982,0.087793457,-0.249066419,-0.134400461
aug_v2a.03353,tan,M25,0.083089041,0.464819387,-0.262478518,-0.195175791
aug_v2a.19779,blue,M11,-0.148040429,-0.49133005,-0.317717328,-0.206909344
aug_v2a.19780,blue,M11,0.03689978,-0.588204067,0.040227413,-0.077359249
aug_v2a.19781,pink,M19,0.304941038,0.227049469,0.278835205,0.232064182
aug_v2a.19782,turquoise,M20,0.314665221,0.308874564,0.268667831,0.391435878
aug_v2a.03354,cyan,M2,0.029041375,-0.06966,0.069792198,-0.063160602
aug_v2a.19783,turquoise,M20,0.159168738,0.360355713,-0.097160363,0.200059682
aug_v2a.19784,turquoise,M20,0.371383941,0.439123301,0.220135827,0.31052716
aug_v2a.19785,red,M10,0.002016086,-0.582454504,0.230081425,0.070865137
aug_v2a.19786,magenta,M13,-0.252135042,0.751970048,-0.188761932,-0.182228572
aug_v2a.19787,turquoise,M20,0.026620083,0.170629831,0.189270716,-0.0084805
aug_v2a.19789,turquoise,M20,0.179669076,-0.002831474,0.320337461,0.173840723
aug_v2a.19790,purple,M6,0.011937272,-0.085693441,0.361193786,0.104715313
aug_v2a.19791,yellow,M12,-0.262324395,-0.143422345,-0.560706171,-0.440136641
aug_v2a.00292,red,M10,-0.588736461,-0.075339795,0.344176105,0.276056806
aug_v2a.00293,red,M10,-0.295608758,-0.421485626,0.078178049,0.055253436
aug_v2a.00294,lightgreen,M22,0.384229973,0.073192473,-0.477493289,-0.412850331
aug_v2a.00296,turquoise,M20,0.236510771,0.176166972,-0.226382595,-0.191568902
aug_v2a.00297,brown,M21,0.238875804,0.657241857,0.056536899,0.241457127
aug_v2a.00298,brown,M21,0.015361831,0.663252271,0.223389393,0.252343391
aug_v2a.00299,tan,M25,-0.186428622,0.34037805,-0.395040039,-0.273656197
aug_v2a.00300,tan,M25,-0.118788763,0.34248047,-0.590537346,-0.569454827
aug_v2a.03356,purple,M6,0.077902665,0.061674853,-0.130024688,0.006373461
aug_v2a.03359,yellow,M12,-0.091196139,0.060322476,-0.141822252,-0.408007632
aug_v2a.03360,salmon,M23,0.127866442,-0.209688018,-0.016379915,0.097342769
aug_v2a.03361,cyan,M2,0.148819839,-0.173540724,-0.117595971,-0.042836029
aug_v2a.19792,brown,M21,0.108348167,0.515291876,-0.061641407,0.07341679
aug_v2a.19793,green,M18,0.080774751,-0.060184337,0.283558589,0.296094682
aug_v2a.19794,black,M24,0.516817519,0.313008462,0.138581817,0.180876337
aug_v2a.19795,brown,M21,-0.033157311,0.063013615,-0.009050135,-0.027594561
aug_v2a.03362,blue,M11,-0.05720895,-0.498418435,-0.116848838,-0.001864245
aug_v2a.03363,blue,M11,-0.310099771,-0.416741288,-0.550076538,-0.284230879
aug_v2a.03364,greenyellow,M15,0.176027884,-0.09486416,-0.312941239,-0.415130492
aug_v2a.19798,blue,M11,-0.388765028,-0.568725861,0.237971309,0.040256982
aug_v2a.19799,lightcyan,M1,-0.260425536,-0.03783953,0.78655589,0.331670936
aug_v2a.19801,turquoise,M20,0.037988424,0.170230595,0.085593131,0.128702467
aug_v2a.19802,grey,M26,0.077587289,-0.359721687,0.02725678,0.027199453
aug_v2a.03365,brown,M21,0.268133757,0.455877545,0.110165339,0.344653889
aug_v2a.03368,yellow,M12,-0.172491024,-0.020878078,0.057816381,0.227850399
aug_v2a.19803,greenyellow,M15,0.093668947,-0.126349415,-0.616867325,-0.533886086
aug_v2a.19804,pink,M19,0.485216125,0.157825741,0.416684646,0.369720877
aug_v2a.19805,greenyellow,M15,-0.22856661,0.27106864,-0.49884426,-0.351315927
aug_v2a.19806,turquoise,M20,0.319092869,0.345242343,-0.141063411,-0.062379358
aug_v2a.19807,pink,M19,0.345385934,0.042576085,0.168221698,0.008573766
aug_v2a.19810,blue,M11,-0.187281151,-0.434005395,-0.156426915,-0.257127328
aug_v2a.19811,green,M18,0.391912726,-0.086796016,0.593472108,0.469864814
aug_v2a.19813,blue,M11,-0.285175256,-0.68055997,-0.070665273,-0.227051204
aug_v2a.19814,darkred,M3,-0.106700713,-0.727537596,0.061640527,-0.069273045
aug_v2a.19815,blue,M11,-0.233190007,-0.572326038,-0.277607609,-0.126908782
aug_v2a.19816,red,M10,-0.288256584,-0.381764762,0.166055714,0.185328571
aug_v2a.19817,yellow,M12,-0.096839696,0.029753539,-0.213931071,-0.295647739
aug_v2a.19819,blue,M11,-0.236756731,-0.653644235,-0.417443865,-0.336876379
aug_v2a.19821,green,M18,0.124155731,0.32464155,0.196441454,0.061338084
aug_v2a.19826,turquoise,M20,0.278339926,0.281333289,0.065467778,0.263732524
aug_v2a.19827,grey,M26,-0.054270405,0.014220167,-0.296647726,-0.058533641
aug_v2a.19828,grey,M26,-0.202716101,-0.185699952,0.092527901,0.014936124
aug_v2a.03370,green,M18,0.283725392,0.447803002,0.332420735,0.309383769
aug_v2a.19829,yellow,M12,-0.343987412,-0.383588072,-0.365190639,-0.303217564
aug_v2a.19830,yellow,M12,-0.433142478,-0.223908437,-0.135377703,-0.239228599
aug_v2a.19833,grey,M26,0.003589341,-0.175199124,0.016046598,0.113465543
aug_v2a.19834,grey,M26,-0.196930248,0.075044491,-0.069912482,0.204285072
aug_v2a.19835,midnightblue,M17,-0.269892577,-0.40806935,-0.584240791,-0.387921006
aug_v2a.03371,blue,M11,-0.110538663,-0.461003073,0.174769332,0.151603995
aug_v2a.19838,green,M18,0.391259167,0.053150558,0.193228305,0.265865579
aug_v2a.19840,purple,M6,0.096119075,-0.145216653,0.14061006,-0.067866833
aug_v2a.19841,grey60,M4,0.390804922,-0.450597914,0.153237045,-0.043422053
aug_v2a.19845,purple,M6,0.254378632,-0.07426426,0.484236104,0.34486767
aug_v2a.19852,yellow,M12,-0.08438149,0.092670455,-0.372470853,-0.227588482
aug_v2a.19853,blue,M11,-0.369588554,-0.467046531,-0.011690951,-0.126523471
aug_v2a.19855,green,M18,0.208280391,-0.236714004,0.450470697,0.404776567
aug_v2a.19856,turquoise,M20,0.043419224,0.057879906,0.454791241,0.275741713
aug_v2a.19858,greenyellow,M15,-0.161016516,0.160297203,-0.529142503,-0.369525229
aug_v2a.19859,blue,M11,-0.16880753,-0.587255551,-0.110298895,-0.307516449
aug_v2a.19860,brown,M21,0.039978616,0.258158375,0.052786287,0.318933013
aug_v2a.19861,yellow,M12,-0.455319843,-0.13723081,-0.533510985,-0.517982156
aug_v2a.19863,blue,M11,-0.008361953,-0.464431939,-0.374432748,-0.349040512
aug_v2a.19864,turquoise,M20,0.163051924,0.57942751,0.264251232,0.240653362
aug_v2a.19865,black,M24,0.204662728,-0.015511406,0.231925901,0.310445463
aug_v2a.19867,black,M24,0.138814787,0.015909307,0.330482921,0.035151105
aug_v2a.03375,brown,M21,-0.04474701,0.12925418,0.086768061,-0.02607709
aug_v2a.03376,blue,M11,-0.079230873,-0.508450995,-0.22863072,-0.353297769
aug_v2a.03377,pink,M19,0.309113897,-0.065988422,0.265057691,0.130615352
aug_v2a.03378,green,M18,0.33572427,-0.130094499,0.270161159,0.229821876
aug_v2a.03381,turquoise,M20,0.371535783,0.465149821,0.20097998,0.403341929
aug_v2a.03382,turquoise,M20,0.279447037,0.494714939,0.090509938,0.347164822
aug_v2a.03384,brown,M21,0.109217802,0.454271277,-0.145282366,0.123532727
aug_v2a.03386,midnightblue,M17,-0.250736929,0.068058227,-0.761116083,-0.44697032
aug_v2a.03387,blue,M11,0.008456041,-0.751878492,0.151119023,0.031156317
aug_v2a.03388,greenyellow,M15,-0.110493513,0.173542743,-0.503078043,-0.2532989
aug_v2a.19868,black,M24,0.386836324,-0.241444835,-0.020052476,-0.146563152
aug_v2a.19870,blue,M11,-0.274779728,-0.497519633,-0.49353734,-0.274420634
aug_v2a.19871,turquoise,M20,0.21981954,0.694525629,0.145036078,0.167560674
aug_v2a.19872,pink,M19,0.401158663,0.41256872,0.283364012,0.177557841
aug_v2a.19875,green,M18,0.118384875,0.253256681,0.356650757,0.213223647
aug_v2a.00013,grey,M26,0.158848911,0.129562417,0.303387775,0.333775811
aug_v2a.00302,black,M24,0.348715376,-0.306253863,0.053432249,-0.072021679
aug_v2a.03389,grey,M26,-0.237373849,0.203098184,0.106775408,-0.115832802
aug_v2a.19877,magenta,M13,-0.257388077,0.605090463,0.412868222,0.33780047
aug_v2a.19878,greenyellow,M15,0.028369221,0.123634709,-0.384031098,-0.040780239
aug_v2a.19879,yellow,M12,-0.236704513,0.274896494,-0.211676928,-0.11523203
aug_v2a.19880,pink,M19,0.330521466,0.203670489,0.218954504,0.204711845
aug_v2a.19881,turquoise,M20,0.280134102,0.191956187,0.321759776,0.343572114
aug_v2a.19882,cyan,M2,-0.085263352,-0.45550399,-0.011506068,-0.243106555
aug_v2a.19886,green,M18,0.26813863,0.124227755,0.276065921,0.324679162
aug_v2a.03390,pink,M19,0.256123033,0.418365887,0.161925768,0.21847184
aug_v2a.19887,purple,M6,0.094684341,0.089880222,0.322070681,0.273101572
aug_v2a.19888,grey,M26,-0.159706012,-0.025471832,-0.222390305,-0.352467223
aug_v2a.19890,black,M24,0.296471438,0.236672176,-0.193483076,-0.173871537
aug_v2a.19892,turquoise,M20,0.097293133,0.028207856,0.191813315,0.176173451
aug_v2a.19893,greenyellow,M15,-0.062076244,0.272248887,-0.279079636,-0.053003409
aug_v2a.03391,grey,M26,0.001127691,0.130490193,-0.105642456,-0.2406405
aug_v2a.03392,magenta,M13,-0.055919961,0.835252461,0.024221248,0.013570185
aug_v2a.03396,pink,M19,0.272837023,0.206636463,0.194556565,0.248116085
aug_v2a.19895,turquoise,M20,0.099555337,0.304575358,-0.145096348,0.024766622
aug_v2a.19896,greenyellow,M15,-0.106656787,0.288901395,-0.612048653,-0.526860776
aug_v2a.19897,brown,M21,0.103992441,0.479879004,-0.219881278,-0.106405005
aug_v2a.19898,yellow,M12,-0.254224146,-0.36306471,-0.296489366,-0.375632355
aug_v2a.19899,blue,M11,-0.32807974,-0.657837516,-0.139653887,-0.192422895
aug_v2a.19902,yellow,M12,-0.281784101,-0.338586977,-0.338399401,-0.095358981
aug_v2a.19903,grey,M26,0.314323295,-0.146039306,-0.160955906,-0.019235841
aug_v2a.19906,turquoise,M20,0.498428438,0.162189311,0.135026662,0.219748182
aug_v2a.19911,midnightblue,M17,-0.159608756,-0.210851912,-0.381089417,-0.334221889
aug_v2a.03399,brown,M21,0.20065754,0.389545146,-0.036412875,0.090006769
aug_v2a.03401,green,M18,0.274954733,0.251501813,0.462855599,0.377745201
aug_v2a.03403,tan,M25,0.041060464,0.329360694,-0.456973208,-0.093453137
aug_v2a.03405,blue,M11,-0.301992526,-0.471754282,-0.383792083,-0.337688959
aug_v2a.03406,turquoise,M20,0.473101534,0.188843347,-0.074729834,0.009007259
aug_v2a.19912,grey,M26,0.042567019,0.034767649,-0.185175505,-0.184456267
aug_v2a.19913,blue,M11,-0.045344053,-0.337527982,-0.394600963,-0.26269718
aug_v2a.19915,grey,M26,-0.007193983,0.117032013,-0.210889386,0.037812558
aug_v2a.19919,yellow,M12,-0.35251925,0.015148731,-0.081468028,-0.159486134
aug_v2a.19920,blue,M11,-0.112214328,-0.396078951,0.015110379,-0.145695317
aug_v2a.19921,grey,M26,-0.057881564,0.230317921,-0.10109173,-0.080710057
aug_v2a.19922,red,M10,0.085818792,-0.466674421,0.499788397,0.397730749
aug_v2a.19923,lightcyan,M1,-0.123462355,0.36502498,0.389970946,0.191839228
aug_v2a.19924,magenta,M13,-0.229931702,0.730235954,-0.172032912,-0.004549413
aug_v2a.19925,grey60,M4,0.342090507,-0.358322792,0.411272634,0.355041498
aug_v2a.19926,tan,M25,0.23185449,0.563109541,-0.413241343,-0.196239717
aug_v2a.19929,salmon,M23,0.15092995,-0.280896483,-0.192607146,0.120506079
aug_v2a.03413,red,M10,-0.450698534,-0.269566819,-0.066408951,-0.256470711
aug_v2a.03414,magenta,M13,-0.148632984,0.524485575,-0.432444459,-0.256853685
aug_v2a.19930,grey,M26,-0.059003075,-0.070664492,0.048955909,-0.127838728
aug_v2a.19932,turquoise,M20,0.538681363,-0.227927083,0.21497083,0.368034068
aug_v2a.19934,green,M18,0.382809912,0.111835373,0.267001286,0.300610241
aug_v2a.19935,yellow,M12,-0.644333036,-0.011097754,-0.368424622,-0.410920548
aug_v2a.19936,salmon,M23,0.026689056,-0.417225368,-0.165491234,0.049762947
aug_v2a.03415,turquoise,M20,-0.007205162,0.487180954,0.354799717,0.145674015
aug_v2a.19940,pink,M19,0.219061868,0.172781092,0.157831365,-0.058546496
aug_v2a.19941,pink,M19,0.262381392,0.268385079,0.116201523,-0.002311475
aug_v2a.03416,green,M18,0.381838179,0.40680271,0.447372881,0.354063419
aug_v2a.03418,blue,M11,-0.301789484,-0.59761565,-0.043837933,-0.059982487
aug_v2a.03419,midnightblue,M17,-0.132692164,-0.363248311,-0.354993984,-0.195088939
aug_v2a.03421,blue,M11,-0.521786729,-0.373490659,-0.313312509,-0.444634742
aug_v2a.19943,blue,M11,0.078554574,-0.294576428,0.19000549,0.327663989
aug_v2a.19944,blue,M11,0.00736163,-0.424334356,0.019295953,0.084008488
aug_v2a.19945,grey,M26,0.06113404,0.021897907,0.130467386,-0.006929301
aug_v2a.19947,grey,M26,-0.017992288,-0.049247701,-0.218801117,-0.158336034
aug_v2a.19948,red,M10,0.153115053,-0.334218218,0.734933762,0.553794764
aug_v2a.19950,turquoise,M20,0.504214335,0.181676774,0.10965259,0.256311939
aug_v2a.19951,grey60,M4,0.079933125,-0.371047732,0.599949183,0.309579203
aug_v2a.19955,grey,M26,-0.419774207,-0.078639798,-0.034612047,-0.11219355
aug_v2a.19958,yellow,M12,-0.099263497,-0.297615052,-0.295420779,-0.338577472
aug_v2a.19960,grey,M26,0.058792387,-0.058507589,-0.128348671,-0.026728639
aug_v2a.19961,black,M24,-0.006867578,0.216058592,0.038177859,-0.065593132
aug_v2a.19963,black,M24,0.396718969,0.285196079,0.14766731,0.259345741
aug_v2a.19964,black,M24,0.461384515,0.239333573,0.170206058,0.349030872
aug_v2a.03424,grey,M26,0.04359967,-0.151815376,0.227815201,0.274075787
aug_v2a.19966,green,M18,0.321160606,-0.087999764,0.219854882,0.167136074
aug_v2a.19967,purple,M6,0.165428129,-0.020721204,0.251445473,0.06015222
aug_v2a.19969,greenyellow,M15,-0.152910223,0.489992668,-0.493383752,-0.417073017
aug_v2a.19970,purple,M6,0.047179091,0.307758071,0.230754297,0.248017321
aug_v2a.19971,turquoise,M20,0.02950119,0.088075988,0.123434228,0.095139494
aug_v2a.19973,magenta,M13,-0.069779544,0.423253467,-0.052529191,-0.131081025
aug_v2a.03427,green,M18,0.506838758,-0.006535187,0.241976662,0.362954366
aug_v2a.19974,turquoise,M20,0.38204913,0.246941608,0.156898206,0.074746471
aug_v2a.19975,brown,M21,0.163038053,0.22468278,-0.357267133,-0.21733153
aug_v2a.19976,turquoise,M20,0.050210428,0.18361257,0.261882418,0.202695243
aug_v2a.19977,green,M18,0.339824885,0.089191768,0.390830839,0.329946687
aug_v2a.19978,turquoise,M20,0.14216739,0.023546287,0.317627935,0.331209793
aug_v2a.19979,turquoise,M20,0.294755982,0.242856586,-0.026526142,0.209926551
aug_v2a.03428,red,M10,-0.086974523,0.044689954,0.054787485,-0.043084597
aug_v2a.03429,lightcyan,M1,-0.240864667,-0.025034349,0.387019785,0.078520423
aug_v2a.03435,turquoise,M20,-0.079428792,0.815360346,-0.049468907,0.026900671
aug_v2a.19982,purple,M6,0.266052063,-0.016634115,0.446336105,0.261231981
aug_v2a.19983,green,M18,0.236054207,0.206278582,0.324877704,0.173976541
aug_v2a.19984,brown,M21,0.053786082,-0.027671135,0.02303508,-0.030764326
aug_v2a.19986,turquoise,M20,0.264022478,0.383545942,0.139695477,0.345509166
aug_v2a.03436,brown,M21,0.253543173,0.30224324,0.025848119,0.262186734
aug_v2a.03438,greenyellow,M15,0.016109532,0.253225287,-0.447774551,-0.262219313
aug_v2a.19988,yellow,M12,-0.258491621,-0.142804751,-0.388972049,-0.227972839
aug_v2a.19989,pink,M19,0.362320706,0.015065095,0.444440408,0.384618259
aug_v2a.19993,pink,M19,0.269192939,0.220244003,0.228055988,0.237426543
aug_v2a.19995,tan,M25,0.041190614,0.517463072,-0.100514336,0.071055904
aug_v2a.19997,blue,M11,-0.056205343,-0.403871879,-0.065179265,-0.113664753
aug_v2a.20000,grey,M26,-0.291551893,-0.258340173,-0.261920096,-0.355715774
aug_v2a.20001,green,M18,0.497848142,-0.041754168,0.475639147,0.281829931
aug_v2a.03439,turquoise,M20,0.434938503,0.296844025,0.250912762,0.502462092
aug_v2a.20002,magenta,M13,-0.217988358,0.499674325,0.179332251,0.080293889
aug_v2a.20003,cyan,M2,0.028378211,-0.413215283,-0.103587545,-0.146964217
aug_v2a.20004,pink,M19,0.359316542,0.037048381,-0.029334394,0.056914317
aug_v2a.20005,greenyellow,M15,0.162048989,0.157310449,-0.620215155,-0.332658038
aug_v2a.20006,pink,M19,0.490377502,0.084285887,0.470603228,0.383713286
aug_v2a.20007,royalblue,M8,-0.067966383,-0.412491185,0.468665798,0.237599708
aug_v2a.20009,red,M10,-0.164635028,-0.139167903,0.343962427,0.321802578
aug_v2a.20013,salmon,M23,0.215125283,0.334122732,-0.106830478,0.084853496
aug_v2a.20015,darkturquoise,M9,-0.603831833,-0.176757726,0.327225736,-0.080404482
aug_v2a.20018,purple,M6,0.371083496,-0.204304031,0.33987867,0.348796272
aug_v2a.20019,grey,M26,-0.054590091,-0.019997903,-0.200771329,-0.236231024
aug_v2a.20020,green,M18,0.392257015,-0.077764228,0.270985682,0.197764766
aug_v2a.20021,green,M18,0.387951089,0.143588727,0.203367741,0.304239123
aug_v2a.20022,grey,M26,-0.061226546,-0.1022222,0.330595062,0.165858681
aug_v2a.20023,grey,M26,-0.064786105,0.225644121,-0.243379579,-0.199135115
aug_v2a.03444,grey,M26,0.103061838,-0.100244259,0.16647405,0.007937683
aug_v2a.03445,turquoise,M20,0.298594462,0.074547572,-0.104832375,0.138325201
aug_v2a.20025,grey,M26,-0.004256685,-0.00082711,0.113965128,-0.076805297
aug_v2a.20027,magenta,M13,-0.091784803,0.577771161,-0.409327397,-0.251983546
aug_v2a.20028,blue,M11,-0.334674068,-0.645509935,-0.026801181,-0.197561188
aug_v2a.20029,yellow,M12,-0.449605354,-0.316689724,-0.459996152,-0.472485434
aug_v2a.20031,green,M18,0.327649718,-0.022440286,0.306446991,0.298334228
aug_v2a.20032,red,M10,-0.179119654,0.05397287,0.016447173,0.10315634
aug_v2a.20034,cyan,M2,-0.146975972,-0.544619986,0.182330512,0.083157845
aug_v2a.03448,grey,M26,0.212854701,-0.080372308,-0.063843414,0.114669922
aug_v2a.20036,magenta,M13,0.129881435,0.543912354,-0.071503856,0.081462028
aug_v2a.20038,yellow,M12,-0.410277112,0.046560403,0.036002022,0.133865718
aug_v2a.20039,black,M24,0.168046393,-0.206828513,0.156662925,0.140505618
aug_v2a.20044,green,M18,0.183178791,0.023951019,0.606735227,0.495014371
aug_v2a.20047,black,M24,0.230488708,-0.180309673,-0.069844618,0.046321388
aug_v2a.20048,tan,M25,-0.061119235,0.209267168,-0.437944639,-0.342747233
aug_v2a.20051,red,M10,0.007893973,-0.530721165,0.281623038,0.148087344
aug_v2a.20052,red,M10,-0.081776088,-0.389654672,0.246205257,-0.007527762
aug_v2a.20054,grey,M26,-0.249051287,-0.035786642,0.277989885,0.253682447
aug_v2a.03451,yellow,M12,-0.290125401,0.040670235,-0.356001591,-0.446266372
aug_v2a.20055,purple,M6,0.111245751,0.688586995,0.312251905,0.397858833
aug_v2a.20056,grey,M26,-0.021058319,0.113653574,0.046038087,0.126864859
aug_v2a.20059,pink,M19,0.289124104,0.210630961,0.014246167,0.091906285
aug_v2a.20060,turquoise,M20,0.081143548,0.211058671,0.286868979,0.321324981
aug_v2a.20061,pink,M19,0.366034075,0.180253989,0.172187742,0.017725126
aug_v2a.03452,turquoise,M20,0.423200348,0.370918087,0.314464044,0.354429675
aug_v2a.03453,black,M24,0.176905982,0.161381853,-0.038312061,-0.040111943
aug_v2a.20064,black,M24,0.127022821,-0.499733935,-0.149814341,-0.284708503
aug_v2a.20067,grey,M26,0.030815119,-0.204011498,-0.24049155,-0.377792708
aug_v2a.20069,salmon,M23,0.217332225,0.423686512,-0.146099227,0.016487641
aug_v2a.20072,turquoise,M20,0.074560618,-0.137269593,0.122691626,-0.087551738
aug_v2a.20075,turquoise,M20,0.397314193,0.363687978,0.010530054,0.349154239
aug_v2a.20080,red,M10,-0.227093484,-0.257513356,-0.110286648,-0.34051777
aug_v2a.20081,yellow,M12,-0.249864145,-0.255857881,-0.274208934,-0.246026872
aug_v2a.20082,yellow,M12,-0.273249199,-0.404891502,-0.462034008,-0.419704693
aug_v2a.20083,turquoise,M20,0.231295213,0.121612372,0.068691497,0.230588883
aug_v2a.20084,green,M18,0.483793212,-0.162887907,-0.176318481,0.009634236
aug_v2a.20088,pink,M19,0.157175938,0.457576312,0.029707825,0.104087624
aug_v2a.20089,blue,M11,-0.236439713,-0.597040141,-0.252801952,-0.157736969
aug_v2a.20090,blue,M11,-0.22655952,-0.306183138,-0.463897073,-0.302980965
aug_v2a.03455,purple,M6,0.217287882,0.16821279,0.639831872,0.486107963
aug_v2a.20096,turquoise,M20,0.37007024,0.267430082,-0.071348762,0.12112538
aug_v2a.20099,purple,M6,0.169345822,-0.052426248,0.589906884,0.465108944
aug_v2a.20102,green,M18,0.433151948,0.287437595,0.385615744,0.289558913
aug_v2a.20104,green,M18,0.447717486,0.2100003,0.139686499,0.278628637
aug_v2a.20105,green,M18,0.234682462,0.258856368,0.020191932,0.220018417
aug_v2a.03457,grey,M26,0.265056717,0.302455735,-0.078082859,0.089935225
aug_v2a.03458,grey,M26,0.155945466,0.306302842,-0.195216476,-0.036299461
aug_v2a.20108,blue,M11,-0.048812866,-0.371917672,-0.32935505,-0.188927848
aug_v2a.20109,grey,M26,0.311189369,0.096978644,-0.134791773,0.026409447
aug_v2a.20111,brown,M21,-0.193531869,0.559031377,-0.499599353,-0.352729182
aug_v2a.20115,turquoise,M20,0.082112051,0.208435721,-0.163675154,-0.149507016
aug_v2a.03459,red,M10,-0.370508025,-0.257581982,0.043757853,-0.227220198
aug_v2a.03460,yellow,M12,-0.319026419,-0.34364679,-0.338209986,-0.08948326
aug_v2a.20116,green,M18,0.319610431,0.237164253,0.356133117,0.326634608
aug_v2a.20117,red,M10,-0.111359,-0.496733092,0.136008079,-0.024274482
aug_v2a.20119,green,M18,0.36348757,-0.32676509,0.313970375,0.211299758
aug_v2a.20120,blue,M11,-0.019169857,-0.721261169,0.363965602,0.148566762
aug_v2a.20121,blue,M11,-0.347091063,-0.598531498,-0.249853687,-0.343676775
aug_v2a.20122,greenyellow,M15,-0.319429225,0.222831697,-0.572625786,-0.47538263
aug_v2a.20124,turquoise,M20,0.328309625,0.416615211,0.123077611,0.171080366
aug_v2a.20126,pink,M19,0.2923096,0.350369373,0.35539785,0.275719582
aug_v2a.20128,red,M10,-0.329786965,-0.027057664,0.255819401,0.150232871
aug_v2a.20129,turquoise,M20,0.50990125,0.489740227,0.042968925,0.125810618
aug_v2a.20132,red,M10,-0.267647029,-0.405047401,-0.011675399,0.010272598
aug_v2a.00304,turquoise,M20,0.322143032,-0.17928451,0.311535959,0.311249972
aug_v2a.00308,blue,M11,-0.010223238,-0.842404603,0.070358953,-0.108560694
aug_v2a.03465,grey,M26,-0.081739635,0.144868321,-0.25872121,-0.095886073
aug_v2a.03467,turquoise,M20,0.231245581,-0.000752695,0.303582677,0.187165131
aug_v2a.03468,green,M18,0.47023537,0.124473159,0.367635251,0.444805312
aug_v2a.03469,green,M18,0.246133408,-0.209574793,0.181960245,0.166706169
aug_v2a.20137,yellow,M12,-0.129347512,-0.059490664,-0.246641878,-0.171328837
aug_v2a.20138,brown,M21,0.049133265,-0.143155768,-0.03545852,0.10496411
aug_v2a.20139,magenta,M13,-0.232687655,0.385294662,-0.012897592,0.173117749
aug_v2a.20141,turquoise,M20,0.20387887,0.262556806,0.346552408,0.260595968
aug_v2a.20143,green,M18,0.045986882,0.082186476,0.043982652,0.173994539
aug_v2a.20144,turquoise,M20,0.022924288,0.21475634,0.026994356,-0.038760784
aug_v2a.20145,grey,M26,-0.138432751,-0.174917842,0.081425082,0.130942361
aug_v2a.20146,red,M10,-0.22394796,-0.336908844,0.277274382,0.170207262
aug_v2a.20147,turquoise,M20,0.294954092,0.430466092,0.485110255,0.470712923
aug_v2a.20148,purple,M6,0.395814778,0.187899715,0.448674629,0.425964601
aug_v2a.20151,red,M10,-0.277024745,-0.452287743,0.088134683,-0.018550736
aug_v2a.20153,lightcyan,M1,-0.232580172,-0.21541389,0.595921137,0.296859234
aug_v2a.20154,brown,M21,-0.17752544,0.138706115,-0.150444399,-0.030419058
aug_v2a.03471,black,M24,0.169143868,-0.103370276,0.208182722,0.239147919
aug_v2a.20156,pink,M19,0.587922714,0.361953086,0.151873379,0.256533851
aug_v2a.20158,turquoise,M20,0.125274731,0.389093477,-0.056566896,0.105523763
aug_v2a.20159,purple,M6,0.238055566,-0.297989863,0.52960519,0.473717479
aug_v2a.20160,green,M18,0.20170531,-0.170982811,-0.093661077,-0.053386879
aug_v2a.03472,black,M24,0.229179984,0.144802374,0.12512975,0.074264153
aug_v2a.20162,brown,M21,0.074067853,0.350940571,-0.04707197,-0.071977892
aug_v2a.20163,grey,M26,0.075586077,0.069870446,0.071326133,-0.096443338
aug_v2a.03473,grey,M26,0.192066505,0.083399415,0.070979897,0.096716204
aug_v2a.03476,blue,M11,-0.444716315,-0.486629838,0.063021958,0.018971367
aug_v2a.03477,salmon,M23,0.27362356,0.227476178,-0.216909882,-0.091660655
aug_v2a.20164,brown,M21,-0.034819931,0.242531349,0.053705567,0.169641017
aug_v2a.20165,grey,M26,0.196673006,-0.215509508,-0.186413489,-0.351881206
aug_v2a.20167,red,M10,-0.039157199,-0.682219263,0.39847855,0.130744168
aug_v2a.20168,turquoise,M20,0.301222846,0.391661977,0.017676576,0.101754684
aug_v2a.20169,blue,M11,-0.222497942,-0.458572733,-0.068735053,-0.260794716
aug_v2a.20171,blue,M11,-0.334032084,-0.483321954,-0.203572149,-0.07038083
aug_v2a.20172,grey,M26,6.12E-05,0.369153188,0.053249372,0.073218006
aug_v2a.20173,yellow,M12,-0.336902442,0.13634496,-0.228110822,-0.279333351
aug_v2a.20174,pink,M19,0.32838612,0.259438215,0.26953178,0.154048777
aug_v2a.20175,brown,M21,0.123646625,0.308503852,-0.252368936,0.014782594
aug_v2a.20178,tan,M25,0.124613533,0.202259618,-0.159274287,-0.248602979
aug_v2a.03480,blue,M11,-0.15377398,-0.689031197,-0.027984204,-0.054463291
aug_v2a.20180,brown,M21,0.123417206,0.173675426,-0.321642961,-0.174441083
aug_v2a.20181,brown,M21,0.105795052,0.283208949,-0.172802005,-0.154153519
aug_v2a.20182,lightgreen,M22,0.18880891,-0.106986637,-0.214103475,-0.320560568
